date,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
2017-06-07 12:00:00,64.03,6.26,660.5010583409501,551.0274925200999,392.07535465115,9.737465,1.5215308306000002,299.89750000000004,249.639,299.79150000000004,299.9845,300.26149999999996,299.7205,299.8275,414.64300000000003,825.862975,854.55755807365,266.9790308219,495.7635,453.37675099604996,406.5265,64.76,3.36
2017-06-07 13:00:00,64.03,6.26,667.69351048315,609.7265489068,389.5926104651,9.785509999999999,1.5217179009500001,300.146,250.07600000000002,299.61,300.13,299.644,300.0345,299.6535,436.926,824.010625,857.4314390935,304.4347,613.191,382.88774701194995,357.38149999999996,64.76,3.36
2017-06-07 14:00:00,64.03,6.26,674.88596262535,336.1930888158,394.7168474576,9.819040000000001,1.5219049713500001,300.4445,250.0515,299.8115,300.0295,300.3485,299.839,299.6135,359.6865,289.39,860.3053201133,237.15355148515,600.049,312.39874302785,214.6934722222,64.76,3.36
2017-06-07 15:00:00,64.03,6.26,2771.6000000000004,330.27694318185,415.70305084744996,9.816334999999999,1.5220920417500001,299.5255,249.947,299.6555,300.067,299.84299999999996,299.869,299.82950000000005,313.90700000000004,460.10400000000004,637.4124999999999,206.72402,500.0795,241.90973904384998,344.9,64.76,3.36
2017-06-07 16:00:00,64.03,6.26,3664.885,506.387,400.72249999999997,10.0587,1.609225,299.79049999999995,250.3135,300.0435,299.802,299.8505,299.961,300.366,734.659,449.1825,445.81449999999995,228.50400892854998,405.4885,348.6065,351.236,65.18,2.88
2017-06-07 17:00:00,64.03,6.26,3300.225,586.1635,400.53099999999995,10.1597,1.70736,300.09450000000004,250.51799999999997,299.48900000000003,300.1105,300.913,300.3535,299.637,609.3415,405.10699999999997,402.486,353.928156,401.131,349.4255,349.0105,65.26,2.6
2017-06-07 18:00:00,64.03,6.26,3120.8500000000004,611.5255,399.23,10.2077,1.743965,299.943,249.81150000000002,299.4675,299.866,299.9155,299.927,299.6605,694.7875523865,399.8795,399.714,350.131,402.12,351.98,351.155,63.01,4.92
2017-06-07 19:00:00,64.03,6.26,3245.8,612.6990000000001,399.202,9.865155,1.746535,299.781,250.0355,299.616,300.003,299.4665,300.1195,299.84950000000003,732.5944674039499,402.618,406.6175,348.96799999999996,401.1825,350.3355,350.326,63.67,5.47
2017-06-07 20:00:00,64.03,6.26,3185.3450000000003,551.1120000000001,399.803,9.568655,1.6681949999999999,300.2085,250.1705,299.85749999999996,299.97400000000005,299.7305,300.4955,299.551,770.4013824214001,399.4085,400.2875,349.2685,404.956,348.524,347.7375,65.85,1.73
2017-06-07 21:00:00,64.03,6.26,3090.545,465.8405,398.66730555555,9.570085,1.57244423075,299.528,295.249,299.76300000000003,300.0485,299.807,299.4205,299.91549999999995,808.2082974389,426.575,410.172,350.01750000000004,369.551,350.999,348.89700000000005,62.97,1.35
2017-06-07 22:00:00,64.03,6.26,2922.19,561.9515,401.73749999999995,9.820245,1.68487,299.707,299.6885,299.58500000000004,300.00800000000004,299.7395,300.14250000000004,299.64750000000004,831.5225616996499,291.5195,416.04999999999995,349.88250000000005,350.398,349.6755,350.32849999999996,66.0,0.97
2017-06-07 23:00:00,64.03,6.26,1411.7860740741,476.262,399.4595,9.90718,1.571625,299.7795,300.38,299.8335,300.146,299.6605,299.0195,299.669,398.156,403.62649999999996,401.461,349.9235,350.3425,359.1,349.092,65.8,1.01
2017-06-08 00:00:00,64.03,6.26,3026.855,404.1145,398.58050000000003,9.921990000000001,1.52111950275,299.751,300.6275,299.7545,300.146,300.1065,300.17999999999995,300.049,400.4425,405.6685,398.21000000000004,351.2745,350.125,350.284,347.632,66.59,1.06
2017-06-08 01:00:00,64.03,6.26,3256.795,532.9805,399.8695,10.110800000000001,1.688835,299.8415,299.49850000000004,300.17999999999995,299.927,299.9245,300.001,300.029,401.244,400.672,399.189,352.4885,354.424,352.522,352.576,66.02,1.2
2017-06-08 02:00:00,64.03,6.26,3102.125,441.93399999999997,400.11699999999996,9.845334999999999,1.592945,299.839,299.343,299.8505,299.925,300.023,299.927,299.78099999999995,398.6515,400.1575,399.6445,347.8115,349.375,350.74,346.526,65.85,1.06
2017-06-08 03:00:00,64.03,6.26,3535.795,483.1535,400.201,9.767955,1.660675,299.971,299.913,299.8535,299.919,299.6845,299.9635,299.908,400.3795,403.241,400.8465,350.821,350.65200000000004,348.438,349.20050000000003,67.17,1.01
2017-06-08 04:00:00,64.03,6.26,3108.4399999999996,525.258,400.279,10.07115,1.715895,299.9685,300.016,299.4175,300.0585,299.80600000000004,300.0,299.791,400.20349999999996,400.5225,398.3865,351.66200000000003,352.7665,350.7285,352.6445,65.34,1.0
2017-06-08 05:00:00,64.03,6.26,3418.065,523.1220000000001,400.0295,9.9707,1.70886,299.91949999999997,299.57849999999996,299.549,299.93,300.611,299.93449999999996,299.703,400.84299999999996,398.45799999999997,398.1605,352.10249999999996,352.2085,351.2385,353.7655,66.1,1.29
2017-06-08 06:00:00,64.03,6.26,3240.91,466.876,399.969,9.96563,1.6649150000000001,299.80899999999997,300.4285,299.7255,299.996,299.7175,299.927,299.56399999999996,400.3155,401.697,399.6225,349.567,349.8605,349.57050000000004,347.6545,66.97,1.06
2017-06-08 07:00:00,64.03,6.26,3505.91,487.061,399.483,9.976510000000001,1.70306,300.0815,299.3435,299.818,300.065,299.68399999999997,300.0325,299.5015,399.9855,405.09349999999995,401.9765,349.3265,352.538,350.93449999999996,346.4565,65.78,1.17
2017-06-08 08:00:00,64.03,6.26,3576.735,472.7675,400.792,9.907115000000001,1.70814,300.34950000000003,299.83,299.94050000000004,299.927,300.807,300.16499999999996,299.8855,399.318,400.308,399.807,358.0455,353.69100000000003,349.78200000000004,352.726,66.56,1.15
2017-06-08 09:00:00,64.03,6.26,3892.6000000000004,442.687,400.25149999999996,10.28145,1.6817549999999999,300.375,299.422,299.7745,300.1075,299.521,300.23850000000004,300.346,401.32,398.221,399.81399999999996,346.849,348.4375,352.17650000000003,349.368,66.25,1.25
2017-06-08 10:00:00,64.03,6.26,3858.4,493.3245,399.2585,10.15045,1.749045,299.92150000000004,299.46900000000005,299.75750000000005,299.927,300.34950000000003,301.302,299.831,400.475,402.1065,399.8625,382.55949999999996,386.9175,396.187,381.711,65.78,1.12
2017-06-08 11:00:00,64.03,6.26,4039.99,392.17650000000003,400.4055,10.06315,1.5941,299.927,300.1195,299.7795,299.927,299.629,299.119,299.74350000000004,401.3125,401.79499999999996,398.99649999999997,400.44399999999996,399.70899999999995,401.5025,398.427,66.22,1.19
2017-06-08 12:00:00,64.03,6.26,3844.195,459.7555,399.6305,10.29025,1.73011,299.927,299.941,300.1305,300.0565,299.62649999999996,299.84299999999996,299.3245,401.64200000000005,400.89300000000003,402.55,406.98400000000004,397.294,402.29150000000004,390.8245,65.77,1.49
2017-06-08 13:00:00,64.03,6.26,3794.83,436.9565,400.36699999999996,10.00615,1.6918549999999999,300.047,299.588,299.084,300.106,299.7075,299.8755,299.78999999999996,399.37149999999997,400.36850000000004,399.944,401.283,401.3865,403.882,401.7245,65.29,1.24
2017-06-08 14:00:00,64.03,6.26,3778.26,428.663,398.5145,9.943945,1.67859,299.87649999999996,299.23199999999997,299.47400000000005,299.927,300.13599999999997,299.5555,299.927,401.76750000000004,404.44050000000004,404.37,403.5585,401.1945,399.249,401.5795,65.71,1.61
2017-06-08 15:00:00,64.03,6.26,3741.01,480.1965,399.592,10.2505,1.7318850000000001,300.1005,299.4045,299.7375,299.9815,300.058,299.6055,299.6905,401.4885,401.772,401.25300000000004,400.0345,401.09000000000003,400.1485,401.6105,66.2,1.19
2017-06-08 16:00:00,64.03,6.26,4302.965,447.911,400.02700000000004,10.19505,1.68189,299.697,300.21500000000003,299.94100000000003,299.927,299.594,300.0,299.76250000000005,400.0605,401.0845,398.79499999999996,397.478,398.284,400.442,396.7085,65.73,1.36
2017-06-08 17:00:00,64.03,6.26,4181.93,396.30949999999996,399.9905,10.2241,1.614865,299.94849999999997,299.5555,300.0,299.927,300.472,298.79549999999995,299.7175,398.653,399.316,399.76250000000005,396.4915,397.2905,399.80150000000003,397.3965,66.02,1.64
2017-06-08 18:00:00,64.03,6.26,1142.3094427711,412.6445,399.5425,10.2112,1.651305,299.702,299.7105,299.902,299.927,299.7075,300.0985,299.759,400.46450000000004,400.2595,400.455,399.32899999999995,403.772,400.804,401.83799999999997,65.6,1.76
2017-06-08 19:00:00,64.03,6.26,1258.3352560241,244.7659113924,400.3055,9.86056,1.5207605,300.202,299.5875,299.877,299.927,298.932,299.8205,299.8675,399.108,397.245,399.602,399.02049999999997,398.4405,400.015,397.552,65.45,1.43
2017-06-08 20:00:00,64.03,6.26,3468.505,244.83173417720002,399.79949999999997,9.55739,1.5203623181500001,299.7845,300.29049999999995,299.875,300.0575,299.6875,300.1115,299.866,401.046,401.5095,398.28499999999997,394.4315,400.68899999999996,400.346,399.631,65.42,1.57
2017-06-08 21:00:00,64.03,6.26,3413.98,369.528,399.764,9.956685,1.61561,299.927,300.15200000000004,299.6195,299.86350000000004,299.356,299.698,300.0015,400.89750000000004,402.3855,399.781,401.3085,401.522,400.4885,403.2155,64.29,1.64
2017-06-08 22:00:00,64.03,6.26,3608.295,386.19849999999997,399.2225,10.175049999999999,1.67083,299.974,300.15250000000003,299.6295,299.9475,299.65549999999996,300.01599999999996,299.9105,399.2925,404.98,399.807,401.29549999999995,400.9975,400.34900000000005,396.53700000000003,64.98,1.6
2017-06-08 23:00:00,64.03,6.26,3726.745,362.7475,398.95399999999995,10.0314,1.5468600000000001,299.927,300.116,299.666,300.1225,299.076,299.548,299.72450000000003,400.118,403.40549999999996,399.824,397.34299999999996,402.6335,400.2585,399.9285,65.11,1.53
2017-06-09 00:00:00,64.03,6.26,3319.255,355.60249999999996,400.61249999999995,9.93857,1.54125,300.061,299.83299999999997,299.69,299.94050000000004,300.642,299.99249999999995,299.7825,398.5105,404.26250000000005,399.823,404.113,401.58000000000004,399.8745,400.0175,65.74,1.63
2017-06-09 01:00:00,64.03,6.26,2188.5541000000003,328.46799999999996,400.5475,9.78142,1.520355,300.2345,299.964,299.8645,299.927,299.2595,300.0135,299.7115,404.764,398.8,404.523,404.7525,397.9905,400.56550000000004,399.4805,65.46,1.6
2017-06-09 02:00:00,64.03,6.26,2882.3199999999997,372.1725,399.863,9.692975,1.57054,299.967,300.3155,299.6065,299.927,299.797,299.927,299.30999999999995,403.4095,270.9475890411,400.7545,404.185,399.1565,400.1965,400.65549999999996,65.63,1.48
2017-06-09 03:00:00,64.03,6.26,3137.09,417.1565,399.8265,9.804615,1.63267,299.972,300.0905,299.7095,300.0265,299.32050000000004,300.54,299.392,397.888,407.70799999999997,399.65700000000004,401.3345,404.41499999999996,401.56550000000004,398.76750000000004,66.42,1.19
2017-06-09 04:00:00,64.03,6.26,4826.4349999999995,422.113,401.283,9.934865,1.6679650000000001,300.0165,299.9665,299.73,300.004,299.9305,300.04,299.707,401.284,410.0485,399.97299999999996,400.9875,400.20550000000003,400.18050000000005,400.6825,64.56,1.37
2017-06-09 05:00:00,64.03,6.26,4660.235000000001,412.26149999999996,400.363,10.161249999999999,1.6526049999999999,299.89549999999997,300.111,299.77200000000005,299.927,299.55949999999996,299.935,300.02750000000003,399.868,402.42049999999995,399.9055,405.99699999999996,405.21950000000004,403.15650000000005,403.8225,66.44,1.35
2017-06-09 06:00:00,64.03,6.26,4723.68,422.974,399.411,10.243500000000001,1.700755,300.098,299.8905,300.0645,299.9675,300.2635,299.9435,299.556,401.8385,403.8575,404.036,404.33,402.252,400.05600000000004,404.1135,65.8,1.47
2017-06-09 07:00:00,64.03,6.26,5143.715,600.653,399.549,10.2778,1.745755,299.927,299.60450000000003,299.82550000000003,299.927,299.4495,300.177,299.929,399.3635,411.15549999999996,401.227,404.8215,399.7945,403.353,399.5385,65.74,1.64
2017-06-09 08:00:00,64.03,6.26,5070.025,612.22,399.8415,10.286249999999999,1.7719399999999998,299.933,299.59749999999997,299.89549999999997,299.986,300.60850000000005,300.366,299.6675,400.3675,398.9185,399.45799999999997,395.40549999999996,394.3905,398.291,397.622,65.59,1.9
2017-06-09 09:00:00,64.03,6.26,320.89099150325,506.12800000000004,398.315,9.99717,1.667355,300.1065,299.946,299.3725,299.927,299.85900000000004,300.0295,299.957,407.229,416.696,405.2175,407.409,402.62,418.255,399.909,65.88,1.69
2017-06-09 10:00:00,64.03,6.26,4117.395,506.129,400.512,9.91505,1.663065,300.0375,300.307,299.2205,299.854,300.0575,300.562,300.137,413.1115,406.574,780.3285000000001,404.30600000000004,397.017,419.786,404.94,65.72,1.92
2017-06-09 11:00:00,64.03,6.26,3999.67,532.1075000000001,400.539,10.1001,1.6927050000000001,300.24649999999997,299.4905,299.97850000000005,299.8855,300.0135,299.9225,299.9655,400.20950000000005,402.3805,398.953,399.8515,392.637,415.188,385.5335,65.82,2.16
2017-06-09 12:00:00,64.03,6.26,3855.1949999999997,557.2275,399.54449999999997,9.94943,1.73047,300.062,299.5045,300.172,299.912,299.83950000000004,299.9735,299.65200000000004,399.98249999999996,401.826,397.23199999999997,406.916,403.369,402.727,407.113,65.29,1.82
2017-06-09 13:00:00,64.03,6.26,4470.975,536.6714999999999,400.312,9.92061,1.69962,300.0395,300.35699999999997,300.04549999999995,299.928,300.0935,300.1245,299.59000000000003,400.391,399.8635,396.60900000000004,407.183,402.8135,402.49199999999996,402.747,65.94,1.61
2017-06-09 14:00:00,64.03,6.26,4561.719999999999,545.11,400.60400000000004,10.15995,1.711665,300.146,299.928,299.986,299.85400000000004,299.95050000000003,300.28200000000004,299.929,401.1405,399.89599999999996,402.499,406.80100000000004,394.4175,402.53999999999996,388.89549999999997,65.78,2.05
2017-06-09 15:00:00,64.03,6.26,4982.764999999999,567.175,400.2315,10.021,1.742375,300.10299999999995,300.071,299.99649999999997,299.905,299.92600000000004,299.98199999999997,299.8625,399.937,400.30949999999996,397.371,411.2345,402.4545,402.448,403.04499999999996,64.98,2.72
2017-06-09 16:00:00,64.03,6.26,4574.1900000000005,523.387,399.30899999999997,10.11725,1.691595,299.79650000000004,299.6035,299.798,299.9885,299.884,299.93550000000005,299.6105,398.9305,399.583,399.993,402.6325,396.43,399.322,398.724,64.55,4.11
2017-06-09 17:00:00,64.03,6.26,3759.505,557.4870000000001,400.5935,10.324349999999999,1.73258,299.919,299.884,299.60850000000005,300.1445,299.8845,300.067,299.76800000000003,399.3655,401.4285,399.65049999999997,404.75750000000005,401.605,400.442,402.2185,65.06,2.13
2017-06-09 18:00:00,64.03,6.26,3771.21,486.86850000000004,399.98699999999997,10.0907,1.611795,299.7265,300.238,299.76599999999996,299.9715,299.65200000000004,299.927,299.92150000000004,401.96450000000004,399.9425,399.472,399.43,400.6325,400.4595,400.9415,64.72,2.44
2017-06-09 19:00:00,64.03,6.26,3597.76,551.741,399.5395,10.104849999999999,1.672155,300.043,299.4045,300.0575,299.927,300.964,300.1725,299.4095,400.5105,400.468,399.4575,398.848,396.956,399.815,398.336,65.68,1.79
2017-06-09 20:00:00,64.03,6.26,3666.99,558.6220000000001,400.2125,9.99471,1.671805,299.889,300.079,300.134,299.9165,300.193,299.927,299.3975,400.233,401.9375,401.3935,403.15250000000003,401.18899999999996,400.2285,399.5875,65.93,1.9
2017-06-09 21:00:00,64.03,6.26,3849.255,596.4135,400.5655,9.898710000000001,1.72015,299.927,299.472,299.94849999999997,299.927,299.5735,300.0395,299.82,398.4645,399.5565,400.016,399.94050000000004,399.549,400.3245,398.69050000000004,64.97,2.93
2017-06-09 22:00:00,64.03,6.26,3570.29,585.6015,400.6245,9.950685,1.71305,299.927,299.284,300.0425,299.9275,299.779,299.9255,299.88300000000004,399.717,398.327,399.4,400.898,398.7495,400.677,398.25,64.77,2.56
2017-06-09 23:00:00,64.03,6.26,3780.26,586.7335,399.7255,9.86148,1.715855,299.927,300.2475,299.7605,299.8705,300.156,299.95399999999995,299.927,398.59450000000004,400.67650000000003,399.807,398.5,400.09950000000003,400.9675,399.6005,64.24,2.7
2017-06-10 00:00:00,64.03,6.26,3748.1099999999997,610.1385,400.50350000000003,10.04495,1.744395,300.18449999999996,299.3885,299.6955,299.997,299.924,299.979,299.6905,399.343,400.875,399.43399999999997,402.154,399.6655,401.024,400.19,65.07,2.43
2017-06-10 01:00:00,64.03,6.26,3850.17,546.0125,400.4135,9.85764,1.665145,299.9075,300.2795,299.529,299.927,299.823,299.86699999999996,299.49699999999996,398.576,398.26099999999997,399.908,400.4955,401.3585,399.438,401.5095,65.11,2.28
2017-06-10 02:00:00,64.03,6.26,3637.42,538.9079999999999,400.6735,9.78082,1.653535,299.9155,299.46000000000004,299.97749999999996,299.977,299.43449999999996,299.927,299.691,400.1405,400.839,399.807,401.037,399.04049999999995,399.1955,398.582,64.73,2.43
2017-06-10 03:00:00,64.03,6.26,1786.045,490.4105,400.429,9.584489999999999,1.5994549999999998,299.9405,300.486,299.87300000000005,299.942,300.077,299.927,299.9615,400.302,402.642,399.6375,402.1035,397.759,400.31,397.684,64.84,2.6
2017-06-10 04:00:00,64.03,6.26,3666.5649999999996,502.207,400.9285,9.49098,1.611485,299.82,300.221,299.961,299.9685,300.4545,299.927,299.6815,400.88800000000003,399.9445,400.198,402.73199999999997,400.865,400.38,399.546,64.27,2.58
2017-06-10 05:00:00,64.03,6.26,3590.465,551.2,399.32849999999996,9.933335,1.67061,299.89549999999997,299.487,299.895,299.927,300.039,299.927,299.8765,397.91700000000003,401.298,399.807,401.3895,400.5965,400.7785,401.68399999999997,65.08,2.04
2017-06-10 06:00:00,64.03,6.26,3527.74,514.5295000000001,401.171,9.93594,1.626375,299.9055,299.933,299.635,299.82349999999997,300.08799999999997,299.96900000000005,299.8615,400.23749999999995,403.714,399.85699999999997,400.0905,401.5725,399.4615,400.525,63.94,2.23
2017-06-10 07:00:00,64.03,6.26,3789.325,590.011,400.841,10.313849999999999,1.70708,299.94899999999996,299.29549999999995,299.818,300.015,299.9015,299.927,299.7015,400.475,403.408,399.942,402.506,399.93550000000005,405.6145,400.1635,64.65,2.05
2017-06-10 08:00:00,64.03,6.26,3786.54,570.2149999999999,399.84000000000003,10.22815,1.696555,299.3605,299.5635,300.04049999999995,299.827,300.18600000000004,300.004,299.754,401.35400000000004,399.308,399.7975,395.395,403.615,402.12,398.47950000000003,63.75,1.87
2017-06-10 09:00:00,64.03,6.26,3997.1549999999997,606.9005,400.20799999999997,10.14705,1.7376,300.1645,300.3195,299.813,299.9505,299.69050000000004,299.9625,299.54499999999996,399.4255,399.618,399.608,404.1485,399.317,401.49350000000004,402.42449999999997,64.32,1.99
2017-06-10 10:00:00,64.03,6.26,4061.665,549.7909999999999,400.0165,10.1554,1.671115,299.98199999999997,299.38750000000005,299.584,299.927,299.753,299.927,299.952,401.0185,403.303,399.834,398.682,402.44100000000003,400.555,401.827,65.43,1.44
2017-06-10 11:00:00,64.03,6.26,3785.23,568.9455,400.243,10.229700000000001,1.6901899999999999,299.925,300.012,299.49350000000004,300.0475,299.8805,299.927,299.75,401.19399999999996,398.1645,399.418,397.39300000000003,399.54100000000005,399.19,400.134,65.78,1.97
2017-06-10 12:00:00,64.03,6.26,3701.2200000000003,607.1445,400.65999999999997,9.90201,1.7497500000000001,300.0125,299.9955,299.37699999999995,299.9305,300.1275,300.075,299.8565,400.75699999999995,399.906,399.5525,403.01099999999997,405.54150000000004,401.916,406.30100000000004,65.89,1.33
2017-06-10 13:00:00,64.03,6.26,4369.655000000001,527.9915,400.3125,10.20785,1.6630500000000001,299.9755,300.1495,299.74,299.995,300.02599999999995,299.927,299.852,399.0365,400.79949999999997,399.457,402.8915,391.457,401.594,399.294,65.4,1.69
2017-06-10 14:00:00,64.03,6.26,3419.7200000000003,523.682,399.5765,10.0961,1.6585,299.9205,299.912,299.551,299.927,299.79999999999995,299.951,299.9185,401.213,402.091,399.6975,400.5475,397.012,400.972,395.951,66.19,1.32
2017-06-10 15:00:00,64.03,6.26,4691.15,509.13750000000005,399.1485,10.094149999999999,1.6653449999999999,299.90049999999997,300.2025,299.5855,299.94849999999997,300.1925,300.025,299.828,400.9685,401.3975,399.374,401.454,401.196,400.432,398.92449999999997,64.98,2.36
2017-06-10 16:00:00,64.03,6.26,4689.115,547.501,400.15700000000004,10.10405,1.719835,299.873,299.562,299.75350000000003,300.0905,300.772,299.602,299.924,399.35249999999996,400.8215,399.67150000000004,401.1875,400.06600000000003,400.01099999999997,396.797,66.17,1.3
2017-06-10 17:00:00,64.03,6.26,4633.924999999999,563.7705,400.3505,10.25855,1.7107450000000002,299.7795,299.8645,299.702,299.8435,299.7205,299.99,299.8635,399.686,401.5365,399.593,401.791,400.3505,400.95799999999997,401.997,66.49,1.56
2017-06-10 18:00:00,64.03,6.26,4473.865,571.049,400.4475,10.25965,1.6914099999999999,257.1095,252.34300000000002,250.4315,293.37450128535,288.62114076175,297.3385,250.997,403.7605,399.32399999999996,399.79200000000003,492.12300000000005,484.17499999999995,357.529,490.4225,66.49,1.67
2017-06-10 19:00:00,64.03,6.26,4515.665,561.3979999999999,401.194,10.321449999999999,1.68351,250.433,250.2165,249.748,293.4646092545,288.46467138444996,250.5035,249.63400000000001,403.5335,399.946,400.4525,502.8595,501.80150000000003,348.9805,501.44550000000004,66.14,1.37
2017-06-10 20:00:00,64.03,6.26,4400.264999999999,575.8125,400.9895,10.35905,1.70403,250.05,250.252,249.849,293.59232133675005,288.3082020072,249.1285,250.3845,404.0955,397.964,400.0125,499.54449999999997,498.65549999999996,349.53549999999996,500.666,65.99,1.41
2017-06-10 21:00:00,64.03,6.26,4279.805,544.0275,399.12149999999997,10.22055,1.68631,250.1755,250.03699999999998,249.829,293.720033419,288.15173262995,250.29149999999998,250.05,398.75149999999996,485.371,437.7505,503.5905,499.953,352.43100000000004,498.0165,66.44,1.49
2017-06-10 22:00:00,64.03,6.26,4650.445,557.327,399.14,10.34285,1.7016399999999998,250.147,249.67450000000002,249.829,293.8477455013,287.9952632527,250.22050000000002,249.7945,491.20550000000003,500.8765,499.42499999999995,504.506,506.1005,504.4135,504.5105,65.59,2.34
2017-06-10 23:00:00,64.03,6.26,4415.4349999999995,494.1925,399.538,10.01365,1.652935,250.029,250.2375,249.829,293.97545758355,287.83879387545,250.105,249.73,499.2135,497.90700000000004,498.28999999999996,499.5235,498.5095,500.7175,500.884,66.03,1.59
2017-06-11 00:00:00,64.03,6.26,4782.275,514.683,400.21299999999997,10.1647,1.6992850000000002,250.226,250.59550000000002,249.9145,294.1031696658,287.6823244982,250.224,249.71499999999997,499.759,498.79449999999997,499.0365,498.801,499.529,500.2155,498.959,66.1,1.45
2017-06-11 01:00:00,64.03,6.26,4496.43,481.1645,401.001,10.30185,1.652475,250.269,250.1975,249.7265,294.2308817481,287.52585512095004,250.0855,250.163,501.8315,499.40599999999995,498.5285,497.10749999999996,498.2595,499.678,497.0425,66.61,1.47
2017-06-11 02:00:00,64.03,6.26,4168.0,481.273,398.7095,10.07735,1.67194,249.77249999999998,249.9115,249.98700000000002,294.35859383035,287.36938574370004,250.049,250.047,499.9495,500.5695,499.346,498.019,501.007,501.12800000000004,499.4815,66.0,1.67
2017-06-11 03:00:00,64.03,6.26,4200.17,458.278,400.062,10.23945,1.652295,250.361,249.904,249.97000000000003,294.4863059126,287.21291636645003,250.16,250.29,500.3125,498.3845,499.19849999999997,499.96950000000004,501.1975,499.961,500.2255,64.35,3.1
2017-06-11 04:00:00,64.03,6.26,4058.74,463.896,400.8505,10.0054,1.5871300000000002,250.1185,249.49099999999999,249.829,294.61401799485,287.0564469892,250.103,249.839,501.22450000000003,499.654,500.22,498.77049999999997,498.5885,500.5535,502.1775,64.9,2.66
2017-06-11 05:00:00,64.03,6.26,3859.5,565.998,399.24649999999997,10.1145,1.690655,297.8735,298.79600000000005,299.65250000000003,299.83050000000003,299.2315,297.2065,299.415,499.5775,497.919,498.892,503.722,502.84749999999997,501.27700000000004,498.752,64.25,3.42
2017-06-11 06:00:00,64.03,6.26,4201.555,568.112,399.567,10.176400000000001,1.69013,299.7975,300.3405,299.9255,300.146,300.4255,300.22450000000003,299.487,500.975,491.812,501.74649999999997,502.678,500.39149999999995,499.7505,501.219,64.34,2.77
2017-06-11 07:00:00,64.03,6.26,3705.49,596.6225,400.266,10.05495,1.72096,299.927,299.54999999999995,299.9565,299.927,300.0705,300.0235,299.9205,500.1975,496.2375,499.624,504.108,501.11350000000004,498.676,501.972,64.81,2.44
2017-06-11 08:00:00,64.03,6.26,3451.1704642857,528.7155,400.3975,10.05435,1.644665,300.058,299.948,299.65049999999997,300.13199999999995,299.68100000000004,300.101,299.80449999999996,500.2105,500.064,499.42,498.496,496.521,501.3615,496.0485,65.35,1.83
2017-06-11 09:00:00,64.03,6.26,928.2220440141,476.4660448718,398.0208888889,9.903780000000001,1.64799,299.9705,300.05499999999995,299.4995,299.927,299.64300000000003,299.927,299.927,833.83424096385,816.86721534655,861.3003094594501,500.609,504.659,501.5605,499.905,66.42,1.48
2017-06-11 10:00:00,64.03,6.26,1726.3423996479,419.0780580645,395.1075,9.739695,1.6371076262500002,299.927,300.33000000000004,299.389,299.956,299.87149999999997,299.919,299.88800000000003,841.83333035715,810.27776485145,845.47291486485,500.49249999999995,500.22299999999996,500.374,500.9735,66.42,1.48
2017-06-11 11:00:00,64.03,6.26,3940.405,528.3,400.639,9.65494,1.6427100000000001,299.9045,299.764,299.3195,299.937,299.855,299.927,299.629,502.935,500.913,652.0535,511.3535,498.677,501.6925,505.321,66.42,1.48
2017-06-11 12:00:00,64.03,6.26,3906.385,566.802,399.8245,10.1311,1.6906500000000002,300.008,299.7145,299.451,299.96500000000003,299.9105,299.927,299.847,500.13599999999997,502.25800000000004,498.7345,497.55150000000003,500.52049999999997,499.65250000000003,497.6885,66.03,1.51
2017-06-11 13:00:00,64.03,6.26,4086.735,571.5619999999999,399.839,10.1348,1.7001849999999998,299.927,299.752,300.022,299.937,300.0575,299.927,299.927,500.9345,499.476,499.25800000000004,496.8165,494.67650000000003,500.2075,496.27,65.29,1.88
2017-06-11 14:00:00,64.03,6.26,4702.3099999999995,568.8405,400.514,10.04035,1.690925,300.111,299.74350000000004,299.657,300.0815,299.53049999999996,299.927,299.40549999999996,500.45550000000003,500.33299999999997,499.56050000000005,501.079,500.69399999999996,498.4575,497.064,65.34,1.93
2017-06-11 15:00:00,64.03,6.26,4650.3099999999995,564.4365,398.6871,10.29685,1.6899950000000001,299.84000000000003,299.7685,299.337,299.927,299.986,299.927,299.93399999999997,502.991,500.9345,502.861,502.4515,501.1755,502.392,501.428,65.59,1.92
2017-06-11 16:00:00,64.03,6.26,4716.75,559.123,400.29650000000004,10.00505,1.67709,300.027,300.297,299.9075,299.96450000000004,299.8475,299.927,299.7585,499.33849999999995,500.7785,500.18949999999995,499.6565,498.63599999999997,499.28499999999997,499.9615,65.52,1.88
2017-06-11 17:00:00,64.03,6.26,4916.125,570.1695,400.894,10.224450000000001,1.69635,298.62149999999997,294.4435,297.8165,300.2462362229,298.0173263158,299.53499999999997,298.0665,501.3465,501.791,500.552,501.3915,500.15250000000003,501.6785,498.7105,65.44,1.95
